Sentence,Rating,llm_gene_CEFR1,llm_gene_CEFR2,llm_gene_CEFR3,P_CEFR1,P_CEFR2,P_CEFR3,R_CEFR1,R_CEFR2,R_CEFR3,STS_CEFR1,STS_CEFR2,STS_CEFR3,AS_CEFR1,AS_CEFR2,AS_CEFR3,CP_CEFR1,CP_CEFR2,CP_CEFR3,REFEREE_CEFR1,REFEREE_CEFR2,REFEREE_CEFR3,SLEDELTA_CEFR1,SLEDELTA_CEFR2,SLEDELTA_CEFR3,COLA_CEFR1,COLA_CEFR2,COLA_CEFR3,pred_1,pred_2,pred_3
Carbohydrates are a food source rich in energy .,5,Carbohydrates give us energy.,Carbohydrates give us lots of power.,Carbohydrates are a good source of energy for food.,0.7925103,0.68148935,0.7709397,0.6416121,0.62915325,0.8317365,0.8659861087799072,0.7614419460296631,0.9495902061462402,0.948371648788452,0.608415424823761,0.9586735367774964,0.0,0.0,0.0,0.3276469111442566,0.4281408786773681,0.7145360708236694,0.4773759841918945,0.7948727607727051,-0.0888400077819824,1,1,1,5,4,5
Widespread private concerns have led to a number of folklore sayings and popular culture reflections related to penis size .,5,Some people worry about their body.,Many men are worried about how big their penis is. This has been shown in stories and jokes.,"Many people are worried about penis size, which is why there are many jokes and stories about it.",0.31982023,0.40534082,0.47699872,0.009179147,0.19653633,0.2539168,0.2813401222229004,0.684269905090332,0.7038954496383667,0.6505684852600098,0.4047441482543945,0.8396053910255432,0.0,0.0,0.0,-0.0169419087469577,0.9497231245040894,1.0933620929718018,3.81571888923645,3.4000723361968994,2.4891717433929443,1,1,1,2,3,3
"The area of study for pollen and spores , including fossils , is called palynology .",5,We study pollen and spores to learn about the past.,Palynology is the study of pollen and spores.,"Palynology is the study of pollen and spores, including fossils.",0.46154234,0.5725152,0.58026934,0.09372068,0.2161369,0.30042517,0.7093381285667419,0.8807057738304138,0.9570137858390808,0.1337090730667114,0.9948686361312866,0.9895049333572388,0.0,0.0,0.0,0.413246601819992,0.6611689329147339,0.673751950263977,1.6547882556915283,-0.0457539558410644,-0.7805004119873047,1,1,1,4,5,5
Tardigrades are able to live in environments that would kill most animals .,5,These animals can live in difficult conditions.,They can live in difficult conditions.,Some tardigrades can survive in very harsh conditions.,0.609748,0.5393587,0.54578274,0.07632629,-0.051862005,0.31719348,0.5811047554016113,0.4722548723220825,0.8461167812347412,0.6736942529678345,0.8276154398918152,0.8016997575759888,0.0,0.0,0.0,0.2057644873857498,0.1137956157326698,0.705900251865387,0.4153587818145752,0.7534048557281494,-0.5433008670806885,1,1,1,2,2,4
"DBS for treatment resistant depression can be as effective as antidepressants , but side effects and complications need to be watched .",5,"DBS can help people with depression, but it also has some problems.","DBS can help people with depression that doesn't go away with medicine. However, it can also have negative effects.","DBS for depression can be as effective as other treatments, but you need to watch out for side effects.",0.53015304,0.37530825,0.7644322,0.27619258,0.28921777,0.6158603,0.7777332663536072,0.855954647064209,0.8787017464637756,0.9823083877563475,0.802262544631958,0.9633334875106812,0.0,0.0,0.0,0.7961375713348389,0.8578149676322937,0.7232486009597778,2.859015464782715,1.4770476818084717,0.0371122360229492,1,1,1,3,3,3
Mab is heavily perturbed .,5,It's dirty here.,Mab is very upset.,Mab has big problems.,0.28038925,0.49004072,0.48512256,-0.062659085,0.28905365,0.2541941,0.0844759494066238,0.513751745223999,0.6822183132171631,0.025853507220745,0.9457435607910156,0.551166296005249,0.0,0.0,0.0,-0.2490767985582351,0.3073750734329223,0.240161657333374,-0.218646764755249,1.89229702949524,1.9793713092803955,1,1,1,1,1,1
"Mab is heavily perturbed , meaning its movement is not only caused by the gravity of another large thing .",5,Something is pulling Mab. (The sentence is already simple),Its movement is affected by many things.,Mab is a planet that is moved around by more than one big object.,0.13252039,0.3512841,0.37950653,0.033295367,0.06811529,0.2708464,0.4966250658035278,0.550830602645874,0.6292549967765808,0.0899700075387954,0.8408842086791992,0.7448755502700806,0.0,0.0,0.0,-1.1343339681625366,-5.747843533754349e-05,0.4360567927360534,1.1933517456054688,2.751317977905273,2.4938302040100098,0,1,1,3,2,3
The statement that is being tested against the null hypothesis is the alternative hypothesis .,5,We are trying this idea.,This is what we are checking.,The statement we are testing is the alternative hypothesis.,0.442153,0.39069703,0.7137049,0.18764263,0.18702257,0.5660145,0.0904295146465301,0.2437730729579925,0.8905597925186157,0.666200578212738,0.5974635481834412,0.9248042702674866,0.0,0.0,0.0,-0.3822430670261383,-0.6163675785064697,-0.2090012431144714,2.7286750078201294,3.0839210748672485,-0.4578628540039062,1,1,1,1,1,4
"The site consists of six concentric oval rings of postholes , the outermost being about 43 by wide .",5,There are six hoops around the site.,There are six rings of holes around the site. The outer ring is very wide.,There are six circular areas with holes in them. The largest area is 43 metres wide.,0.43193108,0.5318429,0.40214717,-0.10360516,0.22799446,0.24610266,0.4944882094860077,0.7507859468460083,0.7007523775100708,0.0365085564553737,0.926715075969696,0.8277970552444458,0.0,0.0,0.0,0.3359916806221008,0.9898979067802428,0.9621906280517578,3.247148275375366,2.9035074710845947,0.9923992156982422,1,1,1,3,3,3
The primary flight controls are intrinsically safe .,5,It is safe to use on a plane.,These controls are safe.,The main controls for flying are safe.,0.38508552,0.7326945,0.66012645,0.20135441,0.35921946,0.52309823,0.5642417669296265,0.6501976251602173,0.8470919132232666,0.7902204394340515,0.9153354167938232,0.9607113599777222,0.0,0.0,0.0,0.2114665955305099,0.1515099853277206,0.6585133671760559,2.594573736190796,2.5075347423553467,2.426401376724243,1,1,1,2,1,2
"Many authors have indicated an integral link between a person 's will to live , personality , and the functions of the prefrontal cortex .",5,Our feelings about life come from our brain.,Some people think our desire to live is connected to who we are and what happens in our brain.,Some experts think that a person's desire to live and their personality are linked to the brain's prefrontal area.,0.30939773,0.37516958,0.5937157,0.052902307,0.24776588,0.42329627,0.4131450951099396,0.5480712056159973,0.8008126616477966,0.4025807082653045,0.6979396939277649,0.8849644660949707,0.0,0.0,0.0,0.325539231300354,1.094827651977539,1.104825139045715,3.4372523427009583,2.8822479844093323,1.2982178330421448,1,1,1,3,3,4
X-rays and UV radiation that is released by solar flares can affect Earth 's ionosphere .,5,Solar flares can hurt us.,Solar flares can affect the air around the Earth.,Solar flares can affect the Earth's upper atmosphere.,0.48858222,0.56536484,0.63447076,0.07002646,0.22355379,0.24515185,0.6274968385696411,0.7282528281211853,0.7637934684753418,0.0451169945299625,0.2786892056465149,0.7899017333984375,0.0,0.0,0.0,0.3447586596012115,0.824157178401947,0.7995069622993469,1.8848700523376465,1.483351230621338,1.147489309310913,1,1,1,3,3,3
"Supernovae are the most dramatic type of cataclysmic variable , being some of the most energetic events in the universe .",5,There are big explosions in the universe.,Big stars in space sometimes explode very loudly.,Supernovae are very powerful explosions that happen in space.,0.5533894,0.23229106,0.55409443,0.06606722,0.0020600907,0.27659866,0.5210695862770081,0.4970248937606811,0.759388267993927,0.9442219734191896,0.4680776000022888,0.2891228199005127,0.0,0.0,0.0,0.1660442650318145,-0.0288202539086341,0.6753368377685547,2.937657356262207,2.8380236625671387,2.032088279724121,1,1,1,2,3,4
"The bank 's case , and failure amidst a political scandal is widely cited today in the Indian banking sector .",5,People talk about the bank's mistake.,This bank failed many years ago and caused big problems in India.,Today people often talk about the bank's case as an example of how banks can fail.,0.44444886,0.37983587,0.33842885,0.13315459,0.20126633,0.19222407,0.6227635741233826,0.7348754405975342,0.7762435078620911,0.9103339314460754,0.2552158236503601,0.912317991256714,0.0,0.0,0.0,-0.1742714345455169,0.4572950899600982,0.6743136048316956,4.039099365472794,3.182077080011368,3.3467725813388824,1,1,1,2,3,3
A low normal to low absolute lymphocyte concentration is associated with increased rates of infection after surgery or trauma .,5,"If you have few white blood cells, you might feel sick after an operation.",People with low white blood cells get sick easily after operations or accidents.,"If you have few white blood cells, you are more likely to get infections after an operation or injury.",0.3741536,0.46366554,0.48774207,0.16608739,0.2478154,0.3291062,0.524275541305542,0.5332272052764893,0.6599252820014954,0.1561313867568969,0.5702512264251709,0.7865911722183228,0.0,0.0,0.0,0.4864240288734436,0.5022798180580139,0.920626938343048,3.782805964350701,3.402751490473748,1.813202664256096,1,1,1,3,3,4
A nail is homologous to a claw but is flatter and has a curved edge instead of a point .,5,This nail is flat and bent like a claw.,"A nail is like a claw, but it's flat.","A nail is similar to a claw, but it is flat and has a curved edge.",0.63932526,0.6907268,0.78915036,0.22100309,0.30884737,0.5796782,0.7801088094711304,0.8686394095420837,0.9098119735717772,0.7122253775596619,0.7240121364593506,0.9335387945175172,0.0,0.0,0.0,0.839750349521637,0.9376617670059204,0.9992334246635436,3.73481035232544,3.3805174827575684,2.6182191371917725,1,1,1,3,3,4
"In Greek mythology , many men and women were given eternal life by being resurrected from the dead .",5,Some people in old Greek stories came back to life after they died.,Some people came back to life in Greek myths.,"In ancient Greek stories, some people were brought back to life and made immortal.",0.4399304,0.4960566,0.5750965,0.29815993,0.25028226,0.44293365,0.7133638858795166,0.702522873878479,0.7693093419075012,0.9259502291679382,0.9586546421051024,0.9398570656776428,0.0,0.0,0.0,0.6977618932723999,0.675053596496582,0.9187802672386168,2.203110694885254,2.382413864135742,1.4723222255706787,1,1,1,3,3,3
A transport version of the Stormer with a flat load bed is used to carry the Shielder minelaying system .,5,This vehicle puts mines down.,This vehicle carries a machine that lays landmines.,There is a special vehicle called the Stormer that carries a device called the Shielder.,0.31779113,0.38974193,0.4665097,-0.10163208,0.051323283,0.22806874,0.2121325880289077,0.4165733754634857,0.6828175187110901,0.0702301412820816,0.5926492214202881,0.9528130292892456,0.0,0.0,0.0,-0.2898121476173401,0.0151053695008158,0.0155617175623774,2.893534541130066,2.7342699766159058,1.413634181022644,1,1,1,2,4,3
A rational fraction is an algebraic fraction where the top and the bottom are polynomials .,5,An algebraic fraction has numbers above and below.,An algebraic fraction is a special kind of fraction.,An algebraic fraction is a type of fraction that uses polynomials for both the top and the bottom numbers. Here is the rewritten sentence:,0.53908837,0.5949896,0.48277614,0.28532538,0.25226206,0.6324365,0.7492411732673645,0.8157708644866943,0.853603720664978,0.7730348706245422,0.1828690022230148,0.0017525074072182,0.0,0.0,0.0,-0.0471188314259052,-0.1394655704498291,-0.219669684767723,0.7651664018630981,1.352028727531433,-0.1096946001052856,1,1,1,4,5,5
Distinguishing features of this earless seal include square fore flippers and thick bristles on its muzzle .,5,This animal has big flat hands and thick whiskers.,This earless seal has two special features: square front flippers and thick whiskers.,This earless seal has distinctive square flippers and thick hairs on its nose.,0.44226658,0.56530046,0.68665546,0.06864446,0.37354568,0.43220624,0.5019689202308655,0.7355244755744934,0.7935964465141296,0.2180373668670654,0.6575966477394104,0.6271411180496216,0.0,0.0,0.0,0.5510648488998413,0.9787774682044984,0.9148339033126832,2.8642649054527283,2.826131761074066,2.1596145033836365,1,1,1,3,4,4
"As the Mesozoic progressed , the Protosuchia gave rise to more typically crocodile - like forms .",5,These animals became like crocodiles.,"Over time, the Protosuchia looked more like modern crocodiles.","During the Mesozoic era, the Protosuchia changed into more typical crocodiles.",0.4204155,0.5394998,0.7100546,-0.13014297,0.25189772,0.5110974,0.6147748827934265,0.8524027466773987,0.9320431351661682,0.93975031375885,0.7572720050811768,0.9403517246246338,0.0,0.0,0.0,0.0130528239533305,0.7431832551956177,0.8065752983093262,2.451409339904785,1.9010272026062007,0.0701253414154052,1,1,1,2,4,5
"Primate nails consist of the unguis alone , as the subunguis has disappeared .",5,Monkeys do not have fingernails or toenails.,Monkeys have fingernails. Their skin underneath is missing.,Primate nails do not have a hard base like human nails do.,0.030041074,0.20206179,0.3393652,-0.13506505,-0.111264706,0.016570926,0.6564827561378479,0.7258734107017517,0.6967354416847229,0.0421430803835392,0.4609796702861786,0.1312920302152633,0.0,0.0,0.0,0.0998907759785652,0.4308957159519195,0.6297019124031067,2.345885992050171,0.8666939735412598,2.0806150436401367,1,1,1,3,3,3
"The neognaths have fused metacarpals , an elongate third finger , and 13 or fewer vertebrae .",5,These birds have special fingers and a short neck. (The sentence is already simple),Birds have special features in their hands and backbones.,"Birds have connected bones in their hands and wrists, a long middle finger, and between 12 and 13 backbones.",0.19259724,0.29308283,0.35358664,-0.023225542,-0.08331164,0.15238763,0.3902905583381653,0.4027747809886932,0.5246376991271973,0.1382800787687301,0.7586974501609802,0.5519374012947083,0.0,0.0,0.0,0.122302308678627,0.2743809521198272,0.8210041522979736,0.9514851570129396,2.260342836380005,1.0659573078155518,1,1,1,3,3,4
Red junglefowl regularly bathe in dust to keep just the right balance in their plumage .,5,Some birds clean themselves with dust from the ground.,Red junglefowl birds take dust baths to stay clean.,Red junglefowl often take dust baths to keep their feathers clean.,0.47429323,0.6635401,0.73308575,0.1786025,0.3634256,0.49468812,0.576066792011261,0.8409082293510437,0.8740471005439758,0.5498542189598083,0.8467471599578857,0.7346966862678528,0.0,0.0,0.0,0.2705507278442383,0.7368804812431335,0.9529507756233216,3.1151180267333984,2.9615535736083984,2.4037039279937744,1,1,1,3,3,4
"Cephalocaridans are found from the intertidal zone down to a depth of 1500 metres , in all kinds of sediments .",5,They live in different places in the ocean.,You can find cephalocaridans in different kinds of sand and mud from shallow water to deep water.,"You can find cephalocaridans in different types of soil, from shallow water to 1500 metres deep.",0.2562349,0.40112555,0.5153539,-0.15874018,0.30021083,0.40643388,0.3398561477661133,0.7556080222129822,0.849466860294342,0.0702285319566726,0.1587265580892563,0.801841676235199,0.0,0.0,0.0,0.0021659350022673,0.4245890974998474,0.6300806999206543,2.5290987491607666,0.4286355972290039,0.1073312759399414,1,1,1,2,5,5
"African wildcats are generally crepuscular , hunting at dawn and dusk .",5,Wild cats hunt at night and in the morning.,Wildcats in Africa mostly hunt early in the morning and late in the evening.,African wildcats usually hunt at dawn and dusk.,0.58932924,0.3873831,0.82682467,0.08714106,0.029503442,0.3065637,0.5893707275390625,0.835971474647522,0.9307329654693604,0.9267712831497192,0.9316054582595824,0.9793789386749268,0.0,0.0,0.0,0.48472461104393,0.384123295545578,0.8238962888717651,2.1557981967926025,1.1858553886413574,1.3764386177062988,1,1,1,2,3,3
"Plaintext is used as input to an encryption algorithm ; the output is usually termed ciphertext , particularly when the algorithm is a cipher .",5,We use a special machine to make secret messages.,"When you encrypt a message, it becomes secret code.","When we use an encryption algorithm, we call the original text 'plaintext'. The result of the algorithm is called 'ciphertext'.",0.19357747,0.26284367,0.31527492,-0.059739094,0.02300128,0.28364414,0.2897702157497406,0.4999911785125732,0.8460787534713745,0.0164127666503191,0.3084711134433746,0.873652994632721,0.0,0.0,0.0,-0.0806863903999328,0.2646246254444122,0.7657927870750427,4.343269512057304,3.61818328499794,1.173695594072342,1,1,1,2,4,5
A select few languages use voiceless nasal consonants .,5,Some languages have strange sounds.,Some languages have special sounds that you make with your nose.,Some languages use a special kind of sound that is made without using the tongue or lips.,0.642012,0.3497994,0.318083,0.25302964,0.22378938,0.25398082,0.5647171139717102,0.6989604234695435,0.6941031217575073,0.3892095386981964,0.5761631727218628,0.4261401891708374,0.0,0.0,0.0,0.3556330800056457,0.5927338004112244,0.7124836444854736,2.6467032432556152,2.531845092773437,2.117180109024048,1,1,1,2,3,3
"Imps are often described as mischievous more than seriously threatening , and as lesser beings rather than more important supernatural beings .",6,They are naughty.,People think of imps as naughty rather than scary. They are not very famous.,Imps are often seen as naughty rather than frightening. They are not very important.,0.45906186,0.40226534,0.55787915,-0.15713532,0.21547756,0.30751133,0.2406336963176727,0.662066638469696,0.7920672297477722,0.220880851149559,0.1163285300135612,0.8889778852462769,0.0,0.0,0.0,-0.2731859385967254,0.9325870871543884,0.9586220979690552,3.4299790263175964,2.953551948070526,2.1977710127830505,1,1,1,1,3,3
Surgical removal of the adenoid is a procedure called adenoidectomy .,6,Doctors remove your adenoids.,Adenoids are removed in this operation.,Adenoids are removed during a surgical operation.,0.52207625,0.3137867,0.3639476,0.2993467,0.15253372,0.23220201,0.6985958814620972,0.7955199480056763,0.8503068685531616,0.8984513878822327,0.9741013050079346,0.9846656322479248,0.0,0.0,0.0,0.2651833295822143,0.1040765792131424,0.1764307767152786,2.3763463497161865,1.7039926052093506,0.2436728477478027,1,1,1,4,4,5
Temporary abdominal closure techniques are most commonly used in cases of abdominal compartment syndrome in which decompressive laparotomy is necessary to reduce intra abdominal pressure to restore system perfusion .,6,"If you have bad pain in your tummy, a doctor might take it out.",Doctors have a special way to close wounds in the stomach when people need emergency surgery.,Doctors use a technique to help reduce the pressure in your tummy when it has too much blood.,0.15013497,0.32643038,0.26537615,-0.058182705,0.058319952,0.041661657,0.2480110824108123,0.565131425857544,0.4197656810283661,0.0680245384573936,0.2168719619512558,0.4317457377910614,0.0,0.0,0.0,0.4584971666336059,0.6115670204162598,0.6472998857498169,5.408651232719421,4.4342533349990845,3.029696583747864,1,1,1,3,3,3
Americium -Aluminum alloys are formed by the melting of americium dioxide with aluminum and a fluxing agent .,6,You mix two things together to make something new.,You melt americium with aluminum and another metal together.,Americium is mixed with aluminum and another substance and then melted together.,0.15069531,0.37350768,0.38896367,-0.1857548,0.19381902,0.25320792,0.1756369918584823,0.7646934986114502,0.7901841998100281,0.4871205687522888,0.7977510690689087,0.8796873688697815,0.0,0.0,0.0,-0.2703933715820312,-0.0226190872490406,0.327507734298706,3.2942928671836853,2.536174237728119,-0.0475807189941406,1,0,1,2,4,4
Three major pathways are involved in abnormal proliferation and contraction of the smooth-muscle cells of the pulmonary artery in patients with pulmonary arterial hypertension .,6,Three things can hurt your blood vessels.,High blood pressure in the lungs makes the blood vessels too narrow. This is because of three reasons.,People with high blood pressure in the lungs have three main problems in their blood vessels.,0.3577715,0.31633547,0.35504198,0.10312374,0.16927585,0.18274674,0.1789806634187698,0.5058911442756653,0.4288782477378845,0.2710492610931396,0.2703563272953033,0.9167277216911316,0.0,0.0,0.0,0.3174228072166443,0.7461283206939697,0.7615754008293152,4.73180016875267,3.864457935094834,3.852583020925522,1,1,1,3,4,3
Gum arabic is a complex mixture of glycoproteins and polysaccharides predominantly consisting of arabinose and galactose .,6,Gum comes from plants.,Gum arabic comes from sugars and proteins.,Gum arabic comes from trees. It's mainly made up of two sugars.,0.2680664,0.52054626,0.39670828,-0.38431728,0.05935141,0.011738697,0.5492460131645203,0.8498941659927368,0.8091848492622375,0.1947189569473266,0.0969389379024505,0.0108227366581559,0.0,0.0,0.0,0.2887411713600158,0.9170790314674376,1.196761131286621,4.165091887116432,3.3425425440073013,3.757004871964455,1,1,1,2,4,3
The first step involves light opening the ring of 7 - dehydrocholesterol to form pre vitamin D3 .,6,We need to take this ring apart first.,"First, something changes in a molecule.","First, sunlight changes a chemical in the skin to make vitamin D3.",0.27312854,0.25339502,0.46260503,-0.20928597,-0.22337659,0.079761304,0.2352073043584823,0.2854581177234649,0.6687572598457336,0.0263126380741596,0.8360899686813354,0.837258517742157,0.0,0.0,0.0,-0.3359391093254089,-1.0674525499343872,0.5397836565971375,1.7500710487365725,1.3387677669525146,1.3301870822906494,1,1,1,2,3,3
An algorithm for finding the smallest superpermutation for 6 or more symbols is as of yet unsolved .,6,It's difficult to find a short code with many letters and numbers.,It’s hard to find the shortest sequence of symbols.,We still don't know how to find the shortest possible combination of 6 or more different symbols.,0.32386535,0.45974672,0.4659161,0.1778933,0.24385546,0.4413907,0.4343957901000976,0.5852293372154236,0.6596847772598267,0.5814577341079712,0.7232699990272522,0.8332414031028748,0.0,0.0,0.0,0.4175534248352051,0.4202427268028259,0.7237683534622192,2.590173602104187,1.861762881278992,0.5992139577865601,1,1,1,2,3,3
Another bee-inspired stigmergic computational technique called bee colony optimization is employed in Internet Server Optimization .,6,There's another way to make computers work better.,Computers use a special system to work faster on the internet. It's like how bees work together.,Some computer scientists use a method called bee colony optimization to improve computer performance.,0.26743248,0.21627331,0.5038797,-0.027091395,0.020975146,0.2782502,0.2308952808380127,0.4616763591766357,0.7639764547348022,0.3134779632091522,0.6871209740638733,0.3387670516967773,0.0,0.0,0.0,0.2365157753229141,0.6822887659072876,0.5923750400543213,3.9563647657632814,3.724354162812233,0.5447139889001846,1,1,1,2,3,4
NK cells are cytotoxic ; small granules in their cytoplasm contain proteins such as perforin and proteases known as granzymes .,6,Our body has good cells that can kill bad cells.,Our body has special cells that fight against bad cells.,NK cells kill other cells using special tiny particles inside them.,0.25826508,0.2878813,0.36837265,-0.1488755,-0.12384032,-0.072412685,0.4277045726776123,0.4268704354763031,0.7618738412857056,0.1643160134553909,0.280544638633728,0.1365383714437484,0.0,0.0,0.0,0.4365652203559875,0.3761239349842071,0.6563828587532043,2.86771160364151,2.991685688495636,1.6648984551429749,1,1,1,2,2,3
Cyberpunk and postcyberpunk authors have been interested by the idea of the breakdown of the government .,6,Some people have written about a country that has problems.,Some writers like to write about countries that are falling apart.,Some writers have looked at what happens when governments collapse.,0.32583255,0.37449992,0.471586,0.08708623,0.13209625,0.17362985,0.2855234444141388,0.3284987211227417,0.5598408579826355,0.5773141384124756,0.3930267989635467,0.8793140649795532,0.0,0.0,0.0,-0.1834990680217743,-0.0244666635990142,0.2883052229881286,1.861417531967163,1.5704684257507324,1.4544167518615725,1,1,1,2,3,3
"As of 2008 , the best published cryptanalysis on the Twofish block cipher is a truncated differential cryptanalysis of the full 16 - round version .",6,There was a problem with a computer code in 2008.,"In 2008, people found an easy way to break the Twofish code.","In 2008, researchers found a way to break the Twofish code completely.",0.30689532,0.44560596,0.48952,-0.13006657,0.100991845,0.11290528,0.122839331626892,0.5077727437019348,0.5169476866722107,0.2178540974855423,0.2324306815862655,0.0192231256514787,0.0,0.0,0.0,-0.1123199164867401,0.6928566098213196,0.6823604702949524,3.85567107796669,4.013665348291397,2.8972019255161285,1,1,1,2,3,3
Welded tuff is a pyroclastic flow of lava which was hot enough to weld together .,6,This rock comes from melted lava.,This type of rock is made from hot lava that cooled quickly and stuck together.,Volcanic ash has melted together because it was once very hot.,0.44227257,0.38306633,0.22671916,0.027857563,0.18065764,0.12582684,0.4359365701675415,0.4951136708259582,0.3977601230144501,0.6465458273887634,0.3201543688774109,0.4193385541439056,0.0,0.0,0.0,0.1070307046175003,0.6111423373222351,0.4936778247356415,1.4658329486846924,0.4234442710876465,1.0692636966705322,1,1,1,3,3,4
"The symptoms of CJD are caused by the progressive death of the brain 's nerve cells , which is associated with the build - up of abnormal prion protein molecules forming amyloids .",6,People with this illness get worse because their brains are being damaged.,Abnormal proteins damage brain cells in people with CJD.,People with CJD get sick because the proteins in their brain kill the brain cells.,0.3454384,0.5063185,0.552724,0.010804157,0.11750193,0.18488005,0.4661471545696258,0.7849470376968384,0.7579352259635925,0.4820009768009186,0.4604295194149017,0.169493556022644,0.0,0.0,0.0,0.3219286501407623,0.2255436927080154,0.9319636821746826,3.7940665259957314,2.713348247110844,3.625040866434574,1,1,1,3,5,3
"With approximately 25 phonemes , the German consonant system has an average number of consonants in comparison with other languages .",6,German is different from other languages.,German has many different consonant sounds.,German has 25 different consonant sounds. This is a normal number compared to other languages.,0.42472488,0.4520081,0.5950317,0.01239627,0.1641564,0.41779622,0.4774963855743408,0.7400947213172913,0.8182037472724915,0.779626190662384,0.3657414317131042,0.921232044696808,0.0,0.0,0.0,0.224781796336174,0.225826695561409,0.8721849322319031,3.1970233023166656,2.8708185255527496,2.872058779001236,1,1,1,2,3,3
Serum is an important part of the self-renewal of embryonic stem cells when combined with the cytokine leukemia inhibitory factor .,6,Serum helps cells grow.,Some cells help cells grow.,Special liquid helps some cells grow back.,0.60149395,0.41974053,0.353737,0.07821978,-0.06944954,0.026138816,0.5230429768562317,0.3556712567806244,0.4085902571678161,0.9615432620048524,0.9008145928382874,0.7171092629432678,0.0,0.0,0.0,0.2990088164806366,-0.0109932096675038,0.1121789067983627,3.3268276304006577,4.116602763533592,4.245761260390282,1,1,1,3,2,3
He is known from two inscriptions in hieroglyphics .,6,We know him from two old writings.,We know about him from two ancient Egyptian texts.,We know him from two old Egyptian texts.,0.47767508,0.50056404,0.5109954,0.14033519,0.2681167,0.24372387,0.5857988595962524,0.6506273150444031,0.612000048160553,0.8805683851242065,0.7327689528465271,0.7365846633911133,0.0,0.0,0.0,0.2501665949821472,0.5950679183006287,0.5376785397529602,0.839867353439331,-0.5622117519378662,-0.0183734893798828,1,1,1,2,3,2
Entropy is simply a quantitative measure of what the second law of thermodynamics describes : the spreading of energy until it is evenly spread .,6,Heat goes out.,Entropy shows how energy is spread out.,Entropy measures how energy becomes spread out.,0.23767759,0.6058228,0.5891357,-0.22139254,0.18187517,0.19013463,0.1644556224346161,0.7419497966766357,0.7811532616615295,0.264657586812973,0.9636819958686828,0.9643114805221558,0.0,0.0,0.0,-0.3612782061100006,0.1080275326967239,-0.0644874647259712,3.076992988586426,2.774017095565796,2.363515615463257,1,1,1,2,3,3
"Shiprock is composed of fractured volcanic breccia and black dikes of igneous rock called minette , or lamprophyre .",6,Shiprock is a big rock.,Shiprock is made from old volcanic rocks and dark rocks from deep down.,Shiprock is made of volcanic rocks.,0.49196973,0.492061,0.7307107,-0.32266736,-0.008097105,-0.10782651,0.5996573567390442,0.7198601365089417,0.7572622895240784,0.1932803839445114,0.437577337026596,0.9721689820289612,0.0,0.0,0.0,0.1838074922561645,0.7261509895324707,0.6296024918556213,3.495449900627136,2.76893150806427,2.9096180200576782,1,1,1,2,4,4
Massive hydrographical studies are usually undertaken by national or international organizations that sponsor data collection through surveys and publication of charts and descriptive materials for navigational purposes .,6,Some people study water.,People who study rivers and lakes want to keep people safe while they are on the water.,Governments and organizations study rivers and oceans to create maps that help people navigate.,0.36640862,0.22831173,0.29703987,-0.1600341,-0.041511323,0.08834903,0.4496643841266632,0.3560934960842132,0.5980541110038757,0.7249808311462402,0.0362352952361106,0.3924824595451355,0.0,0.0,0.0,0.0185625962913036,0.5914788246154785,0.6446599960327148,5.432919383049011,4.782717823982239,3.3953152894973755,1,1,1,2,3,3
The glans penis is the expanded cap of the corpus spongiosum .,6,This is the end of the penis.,At the end of the penis is a small round part.,This is the head of the penis. It is soft and spongy.,0.47643235,0.2677551,0.38432106,0.027646743,-0.004162982,0.16128169,0.4474872946739197,0.5245376825332642,0.5545274615287781,0.3120359182357788,0.1845585852861404,0.2019830793142318,0.0,0.0,0.0,-0.2489453703165054,0.1436453759670257,0.4458667039871216,0.8758413791656494,0.2163691520690918,0.8611948490142822,1,1,1,3,3,3
Zinc chloride irritates skin and the respiratory tract .,6,Zinc chloride is bad for you.,Zinc chloride is bad for your skin and lungs.,Zinc chloride can irritate your skin and cause breathing difficulties.,0.58535343,0.65381765,0.6593906,0.38100782,0.6187573,0.6705192,0.7708801031112671,0.8619279861450195,0.9310884475708008,0.674354076385498,0.928004264831543,0.7811945676803589,0.0,0.0,0.0,0.2093024402856826,0.6526731252670288,0.6214679479598999,2.3829712867736816,2.3177175521850586,0.5006372928619385,1,1,1,4,4,4
Species in the Araceae are often rhizomatous or tuberous and are often found to contain calcium oxalate crystals or raphides .,6,Some plants have sharp points.,Some plants in this family have stems that grow underground and have sharp points.,Some plants in the Araceae family have underground stems and roots that contain sharp crystals.,0.30388206,0.369078,0.42476943,-0.28814527,-0.0692847,0.07206639,0.2995660006999969,0.4063219726085663,0.7089745402336121,0.0091452309861779,0.0339440517127513,0.1088577285408973,0.0,0.0,0.0,-0.0654494315385818,0.3247938752174377,0.801146388053894,4.217667371034622,2.53626635670662,2.084462672472,1,1,1,2,3,4
"The symptom may be helped by taking antacids , such as calcium carbonate and sodium bicarbonate .",6,You can buy medicine to feel better.,Some medicines can help you feel better.,You can use antacids like Tums or Rolaids to relieve this symptom.,0.3293092,0.35611206,0.35620156,-0.17095004,-0.22001302,0.18688673,0.380348801612854,0.4167646765708923,0.6599085927009583,0.1832025498151779,0.7104576230049133,0.0115415221080183,0.0,0.0,0.0,0.1462264508008957,0.3574308156967163,0.7850773930549622,1.9214935302734373,1.862037181854248,0.136122465133667,1,1,1,2,2,5
